episode_id,arm,onset_w,mode,scores
EP00772,C3_both,26,GEOMETRY_ROTATION,"1.1248,0.3368,0.3301,0.3221,0.2771,0.2733,5.9529,5.7946,5.7364,5.5875,5.4858,5.0906,0.6644,0.6592,1.2494,1.5343,1.4101,0.9616,0.7589,0.7632,0.4965,0.7655,0.7604,1.0919,1.6097,1.7037,2.6199,2.7161,3.8052,4.6730,4.4837,4.6238,5.1258,5.2383,5.0637,5.5059,5.6735,5.7011,5.7918,5.7936,5.4405,6.0307,5.9132,5.8712,6.1082,6.4593,6.0107,5.9262,6.0608,5.7046,5.4957,5.0420,5.2899,5.6455,5.2139"
EP00773,C1_variability,24,GEOMETRY_ROTATION,"1.0222,0.2325,0.2258,0.2178,0.1727,0.1689,0.2173,0.5854,0.2907,0.2715,0.2554,0.8719,0.7708,0.7655,1.1470,1.6425,1.5180,0.9116,0.5934,0.5500,1.4735,3.6383,5.3261,7.5974,8.1097,9.6463,10.7050,12.5581,14.2674,15.8879,17.1359,17.7240,17.2268,18.0543,17.8498,17.4935,16.0321,16.5080,16.0014,16.2548,17.3327,17.2820,17.0066,16.9523,17.5800,15.5652,17.4226,17.3077,17.9838,18.0250,17.9261,17.8863,17.1347,17.8274,18.0692"
EP00773,C2_covariance,24,GEOMETRY_ROTATION,"0.4329,0.1988,0.0006,0.0006,0.1195,0.1039,3.5842,3.4757,3.4346,3.3268,3.2367,2.9193,0.0446,0.4590,0.3674,0.1147,0.0572,0.9531,0.7426,0.6063,5.0657,9.3554,11.2151,11.2634,10.3306,9.7015,10.1365,10.5320,9.9890,9.7777,9.5850,8.7512,6.9673,3.7998,2.2044,1.8777,1.6211,1.4095,1.3410,1.2628,1.5250,1.3122,1.2212,1.4676,1.2688,1.2378,1.2497,1.3551,1.2751,1.4772,1.7087,1.8789,1.6021,1.7371,2.1712"
EP00773,C3_both,24,GEOMETRY_ROTATION,"1.0222,0.2325,0.2258,0.2178,0.1727,0.1689,3.5842,3.4757,3.4346,3.3268,3.2367,2.9193,0.7708,0.7655,1.1470,1.6425,1.5180,0.9531,0.7426,0.6063,5.0657,9.3554,11.2151,11.2634,10.3306,9.7015,10.7050,12.5581,14.2674,15.8879,17.1359,17.7240,17.2268,18.0543,17.8498,17.4935,16.0321,16.5080,16.0014,16.2548,17.3327,17.2820,17.0066,16.9523,17.5800,15.5652,17.4226,17.3077,17.9838,18.0250,17.9261,17.8863,17.1347,17.8274,18.0692"
EP00774,C1_variability,27,GEOMETRY_ROTATION,"1.1868,0.3998,0.3931,0.3852,0.3402,0.3364,0.2511,0.7515,0.1056,0.3596,0.2775,0.7009,0.6001,0.5949,1.3112,1.4689,1.3448,0.7404,0.5300,0.6988,0.4111,0.2886,1.1815,5.7877,12.8387,17.7072,22.2273,24.3672,23.8267,23.0596,23.1578,20.0039,22.1954,29.6960,38.7460,46.7812,55.2353,58.2128,60.8198,60.0572,62.8809,62.2918,61.2194,61.7244,60.5466,59.6720,60.1773,59.9445,59.7045,58.9782,59.9499,59.4602,58.6456,59.1833,59.8032"
EP00774,C2_covariance,27,GEOMETRY_ROTATION,"0.3710,0.1473,0.0433,0.0421,0.0716,0.0566,5.4168,5.2347,5.2152,5.0337,4.9426,4.4749,0.0068,0.3960,0.3084,0.0669,0.0120,0.8681,0.6924,0.5054,0.4691,0.6745,4.3593,16.4450,13.5577,17.5758,19.7816,19.9303,18.4581,16.1920,14.5678,12.0564,10.4386,9.4171,7.8265,6.4550,4.1322,1.5841,3.1722,3.3122,3.1015,3.1938,3.0619,2.8247,3.2325,3.1911,3.3204,3.3892,3.1903,3.0294,3.1161,2.7786,2.9134,2.8754,2.7609"
EP00774,C3_both,27,GEOMETRY_ROTATION,"1.1868,0.3998,0.3931,0.3852,0.3402,0.3364,5.4168,5.2347,5.2152,5.0337,4.9426,4.4749,0.6001,0.5949,1.3112,1.4689,1.3448,0.8681,0.6924,0.6988,0.4691,0.6745,4.3593,16.4450,13.5577,17.7072,22.2273,24.3672,23.8267,23.0596,23.1578,20.0039,22.1954,29.6960,38.7460,46.7812,55.2353,58.2128,60.8198,60.0572,62.8809,62.2918,61.2194,61.7244,60.5466,59.6720,60.1773,59.9445,59.7045,58.9782,59.9499,59.4602,58.6456,59.1833,59.8032"
EP00775,C1_variability,26,GEOMETRY_ROTATION,"1.1748,0.3876,0.3809,0.3729,0.3279,0.3242,0.3808,0.7393,0.4885,0.3986,0.5737,0.7134,0.6126,0.6074,1.2992,1.4816,1.3575,0.7530,0.5425,0.7113,0.4215,0.2072,0.4969,0.5015,0.4871,0.8651,1.3100,1.3030,2.3928,3.5734,2.5814,2.7333,2.8257,3.0243,3.2254,3.3314,4.6886,4.8250,5.0396,5.1207,4.1634,4.9238,4.5186,5.0955,4.8681,4.9850,5.0253,5.2661,5.2849,5.8186,6.1673,5.9810,6.0879,6.9265,6.7061"
EP00775,C2_covariance,26,GEOMETRY_ROTATION,"0.3022,0.0438,0.1764,0.1750,0.0438,0.0610,6.1029,5.9284,5.8968,5.7118,5.6142,5.1723,0.1264,0.3310,0.6356,0.3055,0.2899,0.8765,0.6734,0.4574,0.4142,0.6526,0.5474,0.2925,0.5998,0.2013,0.0361,0.4500,0.5704,0.3253,0.6069,0.5657,0.5395,0.3227,0.0531,0.0955,0.1236,0.4137,0.5065,0.4207,0.5624,0.4385,0.5543,0.7539,0.8116,0.5828,0.7325,0.8624,0.8843,0.9151,1.2531,1.4427,1.0367,1.3048,1.6063"
EP00775,C3_both,26,GEOMETRY_ROTATION,"1.1748,0.3876,0.3809,0.3729,0.3279,0.3242,6.1029,5.9284,5.8968,5.7118,5.6142,5.1723,0.6126,0.6074,1.2992,1.4816,1.3575,0.8765,0.6734,0.7113,0.4215,0.6526,0.5474,0.5015,0.5998,0.8651,1.3100,1.3030,2.3928,3.5734,2.5814,2.7333,2.8257,3.0243,3.2254,3.3314,4.6886,4.8250,5.0396,5.1207,4.1634,4.9238,4.5186,5.0955,4.8681,4.9850,5.0253,5.2661,5.2849,5.8186,6.1673,5.9810,6.0879,6.9265,6.7061"
EP00776,C1_variability,22,GEOMETRY_ROTATION,"1.1374,0.3496,0.3429,0.3349,0.2899,0.2862,0.1785,0.7016,0.3735,0.2770,0.2576,0.7522,0.6513,0.6461,1.2619,1.5210,1.3518,0.5880,0.4529,1.1858,1.7621,2.7966,3.7106,4.4870,4.7459,5.2443,6.1003,6.6847,7.4982,7.6942,9.0704,9.3458,9.5650,10.2090,9.7870,9.6203,9.7892,8.9288,9.4455,10.3933,11.9072,13.2554,13.3975,14.9040,16.2423,15.9101,16.7471,16.1887,16.6970,17.6126,15.7467,17.0979,17.2828,17.4255,16.7843"
EP00776,C2_covariance,22,GEOMETRY_ROTATION,"0.4516,0.1939,0.0256,0.0242,0.1066,0.0894,5.6844,5.5404,5.4997,5.3732,5.2567,4.9209,0.0242,0.4803,0.3795,0.1013,0.0410,1.0169,0.3009,0.6579,1.2307,1.6220,1.5056,1.7717,1.7063,1.9459,2.1486,2.5162,2.6928,2.5671,2.8794,2.9584,2.9278,2.5954,2.2415,2.3210,2.2850,2.0114,1.9054,1.8779,2.1223,2.0114,2.1053,2.3281,2.1631,2.0694,2.0207,2.2352,1.8393,1.7283,1.7983,1.9107,1.8067,1.6826,2.1389"
EP00776,C3_both,22,GEOMETRY_ROTATION,"1.1374,0.3496,0.3429,0.3349,0.2899,0.2862,5.6844,5.5404,5.4997,5.3732,5.2567,4.9209,0.6513,0.6461,1.2619,1.5210,1.3518,1.0169,0.4529,1.1858,1.7621,2.7966,3.7106,4.4870,4.7459,5.2443,6.1003,6.6847,7.4982,7.6942,9.0704,9.3458,9.5650,10.2090,9.7870,9.6203,9.7892,8.9288,9.4455,10.3933,11.9072,13.2554,13.3975,14.9040,16.2423,15.9101,16.7471,16.1887,16.6970,17.6126,15.7467,17.0979,17.2828,17.4255,16.7843"
EP00777,C1_variability,29,GEOMETRY_ROTATION,"1.1927,0.4058,0.3991,0.3911,0.3461,0.3424,0.1719,0.7574,0.4989,0.3224,0.4966,0.6948,0.5940,0.5888,1.3171,1.4627,1.3387,0.7343,0.5239,0.6927,0.4051,0.1537,0.4691,0.4405,0.4930,2.0720,4.6708,7.2295,10.9194,12.4525,15.6036,17.8808,18.3776,19.0102,19.0471,18.7610,20.8136,22.2855,20.6793,21.1269,20.0586,17.8935,15.1846,15.0775,17.6754,22.3039,28.9157,34.7748,41.1685,46.8727,54.8472,56.3411,58.5007,60.0016,61.5444"
EP00777,C2_covariance,29,GEOMETRY_ROTATION,"0.3628,0.1047,0.1153,0.1139,0.0172,0.0000,5.6747,5.5144,5.4502,5.2870,5.1681,4.7277,0.0653,0.3916,0.3648,0.0255,0.0514,0.9364,0.7336,0.5178,0.4759,0.7151,0.6062,0.3403,0.2028,7.0352,15.6829,14.8527,13.0977,12.9193,13.3525,13.8054,13.7921,13.9272,13.0905,12.7442,13.0350,12.4379,11.4033,9.8613,9.2810,9.5146,8.4444,7.1642,6.5289,5.6251,3.6833,3.8526,3.9387,3.0576,1.8331,1.9184,2.2488,2.6801,2.1393"
EP00777,C3_both,29,GEOMETRY_ROTATION,"1.1927,0.4058,0.3991,0.3911,0.3461,0.3424,5.6747,5.5144,5.4502,5.2870,5.1681,4.7277,0.5940,0.5888,1.3171,1.4627,1.3387,0.9364,0.7336,0.6927,0.4759,0.7151,0.6062,0.4405,0.4930,7.0352,15.6829,14.8527,13.0977,12.9193,15.6036,17.8808,18.3776,19.0102,19.0471,18.7610,20.8136,22.2855,20.6793,21.1269,20.0586,17.8935,15.1846,15.0775,17.6754,22.3039,28.9157,34.7748,41.1685,46.8727,54.8472,56.3411,58.5007,60.0016,61.5444"
EP00778,C1_variability,33,NONE,"0.4925,0.4393,0.2435,0.1831,0.2590,0.1011,0.2179,0.2486,0.1025,0.2244,0.9410,1.1174,1.2485,1.2713,1.3501,1.6077,3.0732,4.2325,4.3751,4.3247,4.2197,4.4466,4.3109,0.0707,0.2281,0.2782,0.5127,0.3595,0.2621,0.0000,0.1036,0.2975,0.0921,0.2385,0.5220,0.6711,0.7543,0.5858,0.5069,0.5806,0.6950,0.8942,1.8090,3.0889,2.8447,2.9597,2.9183,3.1671,3.6351,2.5497,2.4834,2.3023,2.2563,2.0184,0.7582"
EP00778,C2_covariance,33,NONE,"0.3041,0.2170,0.6046,0.2629,0.4764,0.2788,0.1053,0.0645,0.6842,0.7216,0.6008,0.3918,0.2251,0.2573,0.1172,0.0622,0.0394,0.2304,0.5064,0.5454,0.4925,0.4348,0.1682,0.1285,0.8222,0.9784,1.2308,1.5502,1.4073,1.1615,0.7284,0.7125,0.0010,0.1426,0.4837,0.3088,0.3691,0.3373,0.4306,0.3072,0.0093,0.4117,0.6178,0.9044,0.6238,0.7016,0.5349,0.3712,0.4382,0.4185,0.6168,0.5753,0.7656,0.7726,0.4975"
EP00778,C3_both,33,NONE,"0.4925,0.4393,0.6046,0.2629,0.4764,0.2788,0.2179,0.2486,0.6842,0.7216,0.9410,1.1174,1.2485,1.2713,1.3501,1.6077,3.0732,4.2325,4.3751,4.3247,4.2197,4.4466,4.3109,0.1285,0.8222,0.9784,1.2308,1.5502,1.4073,1.1615,0.7284,0.7125,0.0921,0.2385,0.5220,0.6711,0.7543,0.5858,0.5069,0.5806,0.6950,0.8942,1.8090,3.0889,2.8447,2.9597,2.9183,3.1671,3.6351,2.5497,2.4834,2.3023,2.2563,2.0184,0.7582"
EP00779,C1_variability,17,RATE_LOSS,"0.4370,0.3838,0.2569,0.1273,0.2033,0.0453,0.2914,0.3198,0.1316,0.2924,0.9980,1.1737,1.1778,0.9335,0.6222,2.0281,2.4293,2.1994,1.6671,1.8508,2.0324,1.8711,1.9155,5.0134,5.1552,5.2003,5.0365,4.8876,4.8354,4.9496,5.0429,5.0966,4.8666,5.0592,4.9605,4.9179,4.8188,4.7325,4.7521,4.7154,4.3234,4.3086,3.3197,2.1665,2.3865,2.2829,2.3202,2.0961,2.1393,2.6523,2.7121,2.8753,2.9167,3.1310,5.1421"
EP00779,C2_covariance,17,RATE_LOSS,"0.1504,0.0636,0.3717,0.1093,0.0323,0.1252,0.2577,0.2171,0.8349,0.8722,0.7518,0.6417,0.3614,0.0483,0.6616,1.6152,1.9585,1.0766,0.4748,0.6320,0.7473,0.5665,0.3205,0.3470,0.6669,0.8226,1.0743,1.3927,1.2502,1.0052,0.5734,0.5575,0.1528,0.2949,0.4374,0.2482,0.3145,0.3539,0.3202,0.1535,0.1531,0.2577,0.6595,0.7488,0.5905,0.7554,0.3938,0.2173,0.2841,0.2644,0.8277,0.4476,0.6104,0.6175,0.3432"
EP00779,C3_both,17,RATE_LOSS,"0.4370,0.3838,0.3717,0.1273,0.2033,0.1252,0.2914,0.3198,0.8349,0.8722,0.9980,1.1737,1.1778,0.9335,0.6616,2.0281,2.4293,2.1994,1.6671,1.8508,2.0324,1.8711,1.9155,5.0134,5.1552,5.2003,5.0365,4.8876,4.8354,4.9496,5.0429,5.0966,4.8666,5.0592,4.9605,4.9179,4.8188,4.7325,4.7521,4.7154,4.3234,4.3086,3.3197,2.1665,2.3865,2.2829,2.3202,2.0961,2.1393,2.6523,2.7121,2.8753,2.9167,3.1310,5.1421"
EP00780,C1_variability,23,RATE_LOSS,"0.9323,0.8880,0.7248,0.6745,0.7377,0.6062,0.5693,0.5538,0.6073,0.5685,0.3927,0.4092,0.5185,0.5375,0.6032,0.8178,2.0390,2.8964,2.6418,5.6055,13.2800,16.2755,16.1550,12.8651,10.5488,10.7801,10.9950,10.8953,10.8591,10.9384,11.0031,11.0403,10.8808,11.0143,10.9459,10.9164,10.8476,10.7877,10.8013,10.7759,10.5040,10.4937,9.8077,9.0078,9.1605,9.0886,9.1145,8.9590,8.6664,9.3448,9.3863,9.4995,9.5282,9.6769,11.0719"
EP00780,C2_covariance,23,RATE_LOSS,"0.2417,0.1547,0.5900,0.2004,0.3404,0.2164,0.1672,0.1266,0.7454,0.7828,0.6622,0.4534,0.2869,0.3191,0.1791,0.0000,0.1015,0.2787,0.9144,5.8668,15.5313,22.6383,21.5103,13.1439,4.1071,1.5686,1.1582,1.4862,1.3435,1.0980,0.6654,0.6495,0.0621,0.2045,0.6944,0.4904,0.5131,0.3272,0.5194,0.2447,0.0624,0.3491,0.5549,0.8412,0.5610,0.7373,0.4721,0.3087,0.3755,0.3559,0.6558,0.5124,0.7025,0.7096,0.4348"
EP00780,C3_both,23,RATE_LOSS,"0.9323,0.8880,0.7248,0.6745,0.7377,0.6062,0.5693,0.5538,0.7454,0.7828,0.6622,0.4534,0.5185,0.5375,0.6032,0.8178,2.0390,2.8964,2.6418,5.8668,15.5313,22.6383,21.5103,13.1439,10.5488,10.7801,10.9950,10.8953,10.8591,10.9384,11.0031,11.0403,10.8808,11.0143,10.9459,10.9164,10.8476,10.7877,10.8013,10.7759,10.5040,10.4937,9.8077,9.0078,9.1605,9.0886,9.1145,8.9590,8.6664,9.3448,9.3863,9.4995,9.5282,9.6769,11.0719"
EP00781,C1_variability,23,RATE_LOSS,"0.8601,0.8282,0.7107,0.6745,0.7200,0.6253,0.5988,0.5876,0.6261,0.5982,0.3974,0.2327,0.1845,0.1982,0.2455,0.4001,1.2794,1.9749,1.8243,11.8191,23.3563,37.1301,45.1491,38.3314,32.1574,22.0443,18.2188,17.9111,17.4710,17.0656,17.0935,17.1096,17.0407,17.0984,17.0688,17.0561,17.0264,17.0005,17.0064,16.9954,16.8779,16.8735,16.5771,16.2315,16.2975,16.8777,17.2319,16.6250,16.8528,16.6668,16.3950,16.4439,17.2610,16.5206,17.1233"
EP00781,C2_covariance,23,RATE_LOSS,"0.2417,0.1547,0.5985,0.2004,0.3332,0.2164,0.1672,0.1266,0.7454,0.7828,0.6622,0.4534,0.2869,0.3191,0.1791,0.0000,0.1015,0.2928,1.1449,16.7506,36.1611,48.7066,52.9540,52.5103,47.7561,31.8376,3.2222,1.4862,1.3435,1.0980,0.6654,0.6495,0.0621,0.2045,0.7401,0.5506,0.5947,0.4561,0.6157,0.2447,0.0624,0.3491,0.5549,0.8412,0.5610,0.7069,0.4721,0.3087,0.3755,0.3559,0.6030,0.5124,0.7025,0.7096,0.4348"
EP00781,C3_both,23,RATE_LOSS,"0.8601,0.8282,0.7107,0.6745,0.7200,0.6253,0.5988,0.5876,0.7454,0.7828,0.6622,0.4534,0.2869,0.3191,0.2455,0.4001,1.2794,1.9749,1.8243,16.7506,36.1611,48.7066,52.9540,52.5103,47.7561,31.8376,18.2188,17.9111,17.4710,17.0656,17.0935,17.1096,17.0407,17.0984,17.0688,17.0561,17.0264,17.0005,17.0064,16.9954,16.8779,16.8735,16.5771,16.2315,16.2975,16.8777,17.2319,16.6250,16.8528,16.6668,16.3950,16.4439,17.2610,16.5206,17.1233"
EP00782,C1_variability,28,RATE_LOSS,"0.3851,0.3391,0.3634,0.1176,0.1833,0.0468,0.1978,0.2316,0.0479,0.1975,0.8543,1.0069,1.1202,1.1399,1.2081,1.4308,2.6979,3.7003,3.8236,3.7800,3.6892,3.8854,3.7659,0.0764,0.3247,0.5402,0.8251,1.0954,1.2568,1.5072,1.9507,2.3849,2.5846,3.1445,3.4535,3.6963,3.8233,3.9178,4.0614,4.0779,3.7417,3.7289,2.8748,1.8788,2.0688,1.9793,2.0116,1.8180,1.6500,2.2984,2.3500,2.4909,2.5268,2.7118,4.4488"
EP00782,C2_covariance,28,RATE_LOSS,"0.3897,0.3024,0.7193,0.3640,0.5823,0.3643,0.0204,0.0204,0.6003,0.6378,0.5168,0.3144,0.1404,0.1727,0.0351,0.1473,0.0456,0.1457,0.4222,0.4954,0.4580,0.4187,0.0841,0.2059,0.8751,1.1084,1.4735,1.9306,1.7981,1.7645,1.3909,1.2936,0.4740,0.2434,0.5815,0.4673,0.6467,0.4651,0.5446,0.3925,0.0847,0.4975,0.7038,0.9910,0.7099,0.8147,0.6208,0.4569,0.5240,0.5043,0.6365,0.6613,0.8519,0.8590,0.5834"
EP00782,C3_both,28,RATE_LOSS,"0.3897,0.3391,0.7193,0.3640,0.5823,0.3643,0.1978,0.2316,0.6003,0.6378,0.8543,1.0069,1.1202,1.1399,1.2081,1.4308,2.6979,3.7003,3.8236,3.7800,3.6892,3.8854,3.7659,0.2059,0.8751,1.1084,1.4735,1.9306,1.7981,1.7645,1.9507,2.3849,2.5846,3.1445,3.4535,3.6963,3.8233,3.9178,4.0614,4.0779,3.7417,3.7289,2.8748,1.8788,2.0688,1.9793,2.0116,1.8180,1.6500,2.2984,2.3500,2.4909,2.5268,2.7118,4.4488"
EP00783,C1_variability,21,RATE_LOSS,"0.9278,0.8934,0.7666,0.7275,0.7767,0.6745,0.6459,0.6338,0.6754,0.6452,0.4846,0.3211,0.2917,0.2138,0.2648,0.3984,1.1546,1.6570,1.4830,1.0805,2.2033,2.2971,3.0259,3.8947,4.5495,5.5994,6.7330,7.6066,8.4449,9.5392,8.3440,8.1614,8.3495,8.6569,8.6990,8.6823,8.6290,8.5824,8.5930,8.5732,8.3620,8.3541,7.8213,7.2000,7.3185,7.2627,7.2828,7.1621,7.1924,7.4617,7.4939,7.5818,7.6042,7.7196,8.8031"
EP00783,C2_covariance,21,RATE_LOSS,"0.3041,0.2170,0.5261,0.2628,0.2059,0.2788,0.1053,0.0646,0.6842,0.7216,0.6009,0.6238,0.2251,0.2574,0.2784,0.0656,0.0013,0.0188,0.6375,0.7163,1.4109,1.4881,1.3710,1.3837,1.9741,2.2701,2.6724,3.2755,3.1660,3.5064,2.5779,1.8716,0.5382,0.0171,0.3034,0.2691,0.1729,0.2512,0.3687,0.3071,0.0613,0.4117,0.6988,0.9043,0.6238,0.7962,0.5348,0.3712,0.4381,0.4185,0.7684,0.5752,0.7655,0.7726,0.4974"
EP00783,C3_both,21,RATE_LOSS,"0.9278,0.8934,0.7666,0.7275,0.7767,0.6745,0.6459,0.6338,0.6842,0.7216,0.6009,0.6238,0.2917,0.2574,0.2784,0.3984,1.1546,1.6570,1.4830,1.0805,2.2033,2.2971,3.0259,3.8947,4.5495,5.5994,6.7330,7.6066,8.4449,9.5392,8.3440,8.1614,8.3495,8.6569,8.6990,8.6823,8.6290,8.5824,8.5930,8.5732,8.3620,8.3541,7.8213,7.2000,7.3185,7.2627,7.2828,7.1621,7.1924,7.4617,7.4939,7.5818,7.6042,7.7196,8.8031"
EP00784,C1_variability,25,RATE_LOSS,"0.8163,0.7860,0.6745,0.6401,0.6833,0.5934,0.5682,0.5576,0.5942,0.5677,0.4669,0.3092,0.1751,0.1881,0.2330,0.3797,1.2142,1.8743,1.9555,1.9155,1.7173,1.5809,3.4947,7.4254,13.0406,14.9219,17.8794,19.4627,19.6334,19.7460,19.3469,21.5929,23.9793,21.7250,17.6368,16.0837,15.9664,16.1256,16.1392,16.1287,16.0172,16.0130,15.7318,15.4038,15.4664,16.9035,17.8869,16.8745,17.9817,16.9930,15.7184,15.9550,17.2757,16.4154,16.2501"
EP00784,C2_covariance,25,RATE_LOSS,"0.3438,0.2566,0.5725,0.3025,0.3350,0.3185,0.0659,0.0251,0.6453,0.6827,0.5619,0.3526,0.1858,0.2181,0.0778,0.1017,0.0000,0.1911,0.4674,0.4796,0.4002,1.2937,2.8770,7.6386,12.3703,15.1390,17.3165,20.0504,22.3489,25.4522,28.0741,29.9510,31.3002,27.3224,17.5200,6.1871,1.4870,0.2466,0.4391,0.3469,0.0391,0.4515,0.6577,0.9445,0.6638,0.6872,0.5747,0.4110,0.4780,0.4583,0.5543,0.6152,0.8056,0.8127,0.5373"
EP00784,C3_both,25,RATE_LOSS,"0.8163,0.7860,0.6745,0.6401,0.6833,0.5934,0.5682,0.5576,0.6453,0.6827,0.5619,0.3526,0.1858,0.2181,0.2330,0.3797,1.2142,1.8743,1.9555,1.9155,1.7173,1.5809,3.4947,7.6386,13.0406,15.1390,17.8794,20.0504,22.3489,25.4522,28.0741,29.9510,31.3002,27.3224,17.6368,16.0837,15.9664,16.1256,16.1392,16.1287,16.0172,16.0130,15.7318,15.4038,15.4664,16.9035,17.8869,16.8745,17.9817,16.9930,15.7184,15.9550,17.2757,16.4154,16.2501"
EP00785,C1_variability,34,RATE_LOSS,"0.4366,0.3833,0.1873,0.1318,0.2028,0.0448,0.2302,0.2609,0.1117,0.2368,0.9985,1.1751,1.3064,1.3292,1.4081,1.6660,3.1331,4.2937,4.4365,4.3860,4.2809,4.5081,4.3723,0.0144,0.1719,0.2221,0.3787,0.2505,0.2542,0.0027,0.1846,0.3707,0.2977,0.7183,0.8598,1.0233,1.1229,1.2379,1.5152,1.7001,1.5284,1.7407,0.9554,0.6525,0.8348,0.8079,1.0682,1.1380,1.2148,1.9079,2.1746,2.5195,2.6986,3.0193,5.1151"
EP00785,C2_covariance,34,RATE_LOSS,"0.2927,0.2056,0.5308,0.2514,0.4402,0.2674,0.1166,0.0759,0.6954,0.7328,0.6121,0.4600,0.2364,0.2687,0.1503,0.0508,0.0508,0.2417,0.5177,0.6752,0.5768,0.4768,0.1795,0.1171,0.8106,0.9668,1.2192,1.5385,1.3967,1.1898,0.8179,0.8032,0.0729,0.1000,0.3725,0.2776,0.4852,0.4064,0.4835,0.3844,0.0796,0.4932,0.6685,0.9321,0.6414,0.6757,0.6176,0.5351,0.6202,0.5387,0.6517,0.6303,0.8020,0.7854,0.4940"
EP00785,C3_both,34,RATE_LOSS,"0.4366,0.3833,0.5308,0.2514,0.4402,0.2674,0.2302,0.2609,0.6954,0.7328,0.9985,1.1751,1.3064,1.3292,1.4081,1.6660,3.1331,4.2937,4.4365,4.3860,4.2809,4.5081,4.3723,0.1171,0.8106,0.9668,1.2192,1.5385,1.3967,1.1898,0.8179,0.8032,0.2977,0.7183,0.8598,1.0233,1.1229,1.2379,1.5152,1.7001,1.5284,1.7407,0.9554,0.9321,0.8348,0.8079,1.0682,1.1380,1.2148,1.9079,2.1746,2.5195,2.6986,3.0193,5.1151"
EP00786,C1_variability,33,RATE_LOSS,"0.4370,0.3838,0.1878,0.1273,0.2033,0.0453,0.2049,0.2343,0.1522,0.2128,0.9980,1.1746,1.3059,1.3287,1.4076,1.6655,3.1326,4.2932,4.4360,4.3855,4.2804,4.5076,4.3717,0.0148,0.1724,0.2226,0.4062,0.1587,0.2467,0.1532,0.4740,0.8713,1.0940,1.8497,2.3608,2.8335,3.2399,3.6643,4.3150,4.8302,5.0472,5.5940,5.2731,4.7817,5.5563,5.9950,6.5305,6.8784,7.1603,8.7076,9.2675,9.8575,10.2373,10.6803,12.5600"
EP00786,C2_covariance,33,RATE_LOSS,"0.2417,0.1547,0.6461,0.2920,0.5124,0.2164,0.1672,0.1266,0.7454,0.7828,0.6622,0.4534,0.2869,0.3191,0.1791,0.0003,0.1015,0.2922,0.5679,0.5983,0.4826,0.4422,0.2301,0.0662,0.7591,0.9151,1.1672,1.4859,1.3556,1.2681,1.0737,1.1508,0.4843,0.2802,0.5631,0.6202,0.8026,0.8923,1.0136,0.8771,0.5894,1.0168,1.1592,1.4018,1.1160,1.0537,1.2235,1.2998,1.5324,1.2967,1.1760,1.0413,1.0232,0.8489,0.4690"
EP00786,C3_both,33,RATE_LOSS,"0.4370,0.3838,0.6461,0.2920,0.5124,0.2164,0.2049,0.2343,0.7454,0.7828,0.9980,1.1746,1.3059,1.3287,1.4076,1.6655,3.1326,4.2932,4.4360,4.3855,4.2804,4.5076,4.3717,0.0662,0.7591,0.9151,1.1672,1.4859,1.3556,1.2681,1.0737,1.1508,1.0940,1.8497,2.3608,2.8335,3.2399,3.6643,4.3150,4.8302,5.0472,5.5940,5.2731,4.7817,5.5563,5.9950,6.5305,6.8784,7.1603,8.7076,9.2675,9.8575,10.2373,10.6803,12.5600"
EP00787,C1_variability,22,RATE_LOSS,"0.8757,0.8451,0.7324,0.6977,0.7414,0.6505,0.6251,0.6143,0.6513,0.6245,0.5555,0.3909,0.3179,0.1627,0.1847,0.3330,1.1685,1.7613,1.7230,1.4838,1.1582,1.4556,2.3111,2.8288,3.6881,4.7811,5.9588,6.6006,7.1954,8.6924,8.3275,8.8266,8.0782,9.0256,9.5225,10.8245,11.7485,12.4155,12.8695,14.1207,14.5102,14.0498,14.5279,15.3033,14.9500,17.8367,19.1025,19.9195,20.6034,18.6384,17.2992,16.3078,17.8697,17.2570,16.4741"
EP00787,C2_covariance,22,RATE_LOSS,"0.3588,0.2716,0.5810,0.3175,0.2078,0.3335,0.0510,0.0103,0.6306,0.6680,0.5471,0.4887,0.1710,0.2033,0.1591,0.1166,0.0103,0.1534,0.2719,0.4092,0.9992,1.3516,1.3466,1.3642,1.9549,2.2451,2.6409,3.2339,3.1188,3.3873,3.2545,3.0604,2.9354,2.1407,2.1192,2.4156,2.9243,5.0128,4.9785,4.9914,6.0735,6.2438,6.9059,6.7292,6.7127,7.1668,8.3595,10.3956,10.4419,6.7877,3.0721,1.1644,0.8883,0.8278,0.5524"
EP00787,C3_both,22,RATE_LOSS,"0.8757,0.8451,0.7324,0.6977,0.7414,0.6505,0.6251,0.6143,0.6513,0.6680,0.5555,0.4887,0.3179,0.2033,0.1847,0.3330,1.1685,1.7613,1.7230,1.4838,1.1582,1.4556,2.3111,2.8288,3.6881,4.7811,5.9588,6.6006,7.1954,8.6924,8.3275,8.8266,8.0782,9.0256,9.5225,10.8245,11.7485,12.4155,12.8695,14.1207,14.5102,14.0498,14.5279,15.3033,14.9500,17.8367,19.1025,19.9195,20.6034,18.6384,17.2992,16.3078,17.8697,17.2570,16.4741"
