episode_id,arm,onset_w,mode,scores
EP00643,C1_variability,25,CHANNEL_DROPOUT,"0.1843,0.1379,0.0698,0.1300,0.1333,0.0340,0.1452,0.0439,0.1372,0.0830,0.0356,0.1480,0.0436,0.1105,3.8144,3.4409,3.0907,3.0376,2.9924,2.8296,1.3273,1.1400,1.2462,1.4200,1.3899,0.4998,3.9760,4.1514,4.6461,8.6322,10.9295,10.6112,13.1496,14.3172,13.8729,14.1834,14.3209,14.4892,14.3405,14.0328,14.2026,14.1900,14.1627"
EP00643,C2_covariance,25,CHANNEL_DROPOUT,"0.2083,0.0000,0.2328,0.3282,0.3621,0.4527,0.5558,0.6745,0.7136,0.6181,0.6158,0.5165,0.2315,0.2451,0.9801,1.3315,1.3752,1.4316,1.4780,1.5814,1.2842,1.3753,1.4939,1.2724,1.5188,0.6708,1.1170,0.7233,0.6454,0.6089,0.9848,0.9234,1.4927,1.6926,1.9652,2.4483,2.3875,2.1524,1.8970,2.0036,1.9495,1.6992,1.4199"
EP00643,C3_both,25,CHANNEL_DROPOUT,"0.2083,0.1379,0.2328,0.3282,0.3621,0.4527,0.5558,0.6745,0.7136,0.6181,0.6158,0.5165,0.2315,0.2451,3.8144,3.4409,3.0907,3.0376,2.9924,2.8296,1.3273,1.3753,1.4939,1.4200,1.5188,0.6708,3.9760,4.1514,4.6461,8.6322,10.9295,10.6112,13.1496,14.3172,13.8729,14.1834,14.3209,14.4892,14.3405,14.0328,14.2026,14.1900,14.1627"
EP00644,C1_variability,23,CHANNEL_DROPOUT,"0.3454,0.1121,0.0350,0.0960,0.0993,0.0000,0.1112,0.0099,0.1033,0.0490,0.0016,0.1141,0.0096,0.1447,3.8673,3.5102,3.1728,3.0958,3.0968,3.2208,2.0825,2.2932,4.2646,8.6310,20.1502,22.9456,34.5553,34.9597,33.9966,25.7971,29.2374,48.2700,48.1635,47.9697,48.1055,47.9494,47.9018,47.9173,48.2509,48.4775,48.2692,48.3727,48.3040"
EP00644,C2_covariance,23,CHANNEL_DROPOUT,"0.4936,0.2598,0.0015,0.1086,0.1465,0.2483,0.3640,0.4972,0.5411,0.4339,0.4314,0.3199,0.0361,0.0798,1.3598,1.7542,1.8033,1.8535,2.0308,2.2826,2.4517,2.9338,3.4513,3.3886,4.8296,4.2445,5.8951,6.9341,8.4201,8.5135,10.7223,12.6030,12.6612,12.8812,13.2089,13.5053,13.3458,13.3262,13.2792,13.1753,13.1600,12.9912,12.7876"
EP00644,C3_both,23,CHANNEL_DROPOUT,"0.4936,0.2598,0.0350,0.1086,0.1465,0.2483,0.3640,0.4972,0.5411,0.4339,0.4314,0.3199,0.0361,0.1447,3.8673,3.5102,3.1728,3.0958,3.0968,3.2208,2.4517,2.9338,4.2646,8.6310,20.1502,22.9456,34.5553,34.9597,33.9966,25.7971,29.2374,48.2700,48.1635,47.9697,48.1055,47.9494,47.9018,47.9173,48.2509,48.4775,48.2692,48.3727,48.3040"
EP00645,C1_variability,15,CHANNEL_DROPOUT,"0.8435,0.3360,0.0251,0.0862,0.0894,0.0099,0.1013,0.0000,0.0934,0.0264,0.1525,0.2374,0.6784,1.0548,4.2482,13.6301,37.4435,41.4927,43.7563,50.4920,50.3733,53.9780,54.7585,55.3364,61.7545,56.2500,59.3750,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958"
EP00645,C2_covariance,15,CHANNEL_DROPOUT,"0.7456,0.5106,0.2480,0.1404,0.1022,0.0000,0.1163,0.2502,0.2942,0.2289,0.4060,0.6091,0.8446,1.6602,1.8714,4.2625,6.3275,8.3486,9.6515,12.7063,13.9133,18.1157,23.1147,27.8751,32.1555,36.9355,41.1000,41.8719,41.7148,41.4671,41.5681,41.4949,41.7676,41.9509,41.6945,42.1778,42.3196,42.1710,41.7791,42.1538,42.0192,41.7630,41.2637"
EP00645,C3_both,15,CHANNEL_DROPOUT,"0.8435,0.5106,0.2480,0.1404,0.1022,0.0099,0.1163,0.2502,0.2942,0.2289,0.4060,0.6091,0.8446,1.6602,4.2482,13.6301,37.4435,41.4927,43.7563,50.4920,50.3733,53.9780,54.7585,55.3364,61.7545,56.2500,59.3750,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958,59.8958"
EP00646,C1_variability,17,CHANNEL_DROPOUT,"0.3667,0.1364,0.0251,0.0862,0.0894,0.0099,0.1013,0.0000,0.0934,0.0391,0.0083,0.1042,0.0413,0.1546,4.0331,3.6817,3.3684,3.2386,3.2787,3.1202,1.6325,1.5051,1.4625,2.0410,2.1600,2.7251,2.9754,2.9021,3.7185,4.1110,4.1100,3.8164,3.6598,3.8903,4.0338,4.4910,4.6685,9.3978,12.5816,10.0899,9.9928,12.9387,12.9175"
EP00646,C2_covariance,17,CHANNEL_DROPOUT,"0.6035,0.3692,0.1074,0.0000,0.0905,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4743,0.3158,0.3858,1.4716,1.8668,1.9160,2.3912,2.3523,2.3196,1.7545,1.8305,2.0026,1.9788,2.2245,1.7219,2.1475,1.7505,1.6955,1.4871,1.4151,1.5046,1.4205,1.4265,1.8106,2.2208,2.1245,2.0986,1.9896,2.2653,2.2595,2.3350,2.0522"
EP00646,C3_both,17,CHANNEL_DROPOUT,"0.6035,0.3692,0.1074,0.0862,0.0905,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4743,0.3158,0.3858,4.0331,3.6817,3.3684,3.2386,3.2787,3.1202,1.7545,1.8305,2.0026,2.0410,2.2245,2.7251,2.9754,2.9021,3.7185,4.1110,4.1100,3.8164,3.6598,3.8903,4.0338,4.4910,4.6685,9.3978,12.5816,10.0899,9.9928,12.9387,12.9175"
EP00647,C1_variability,15,CHANNEL_DROPOUT,"0.6349,0.3591,0.0605,0.3088,0.0894,0.0099,0.1013,0.0000,0.0934,0.0391,0.0535,0.1751,0.3104,0.5572,4.1605,3.8057,14.1536,11.5884,12.1248,14.4347,21.2782,21.2184,21.5550,27.7296,34.0542,35.3917,35.4529,34.8859,36.8301,36.1735,39.3208,39.3784,39.3220,38.4205,38.1645,36.5092,37.0357,34.3871,38.7904,38.5763,37.1971,37.4363,37.6484"
EP00647,C2_covariance,15,CHANNEL_DROPOUT,"0.6420,0.4075,0.1455,0.0381,0.1134,0.1020,0.2181,0.3517,0.3957,0.2882,0.2574,0.5723,0.4651,0.4423,1.5420,1.9096,2.2488,3.1908,3.4934,4.0169,3.8519,3.9775,4.1404,4.3125,5.5712,4.8887,4.9686,4.9171,5.1129,4.4007,4.9629,5.2037,5.7748,6.5975,7.4860,8.2443,8.8386,10.1741,10.6739,11.0439,11.6173,12.2182,11.6697"
EP00647,C3_both,15,CHANNEL_DROPOUT,"0.6420,0.4075,0.1455,0.3088,0.1134,0.1020,0.2181,0.3517,0.3957,0.2882,0.2574,0.5723,0.4651,0.5572,4.1605,3.8057,14.1536,11.5884,12.1248,14.4347,21.2782,21.2184,21.5550,27.7296,34.0542,35.3917,35.4529,34.8859,36.8301,36.1735,39.3208,39.3784,39.3220,38.4205,38.1645,36.5092,37.0357,34.3871,38.7904,38.5763,37.1971,37.4363,37.6484"
EP00648,C1_variability,21,CHANNEL_DROPOUT,"0.3658,0.1308,0.1059,0.0944,0.0977,0.0016,0.1096,0.0083,0.1017,0.0474,0.0000,0.1125,0.0080,0.1463,3.8799,3.5290,3.2689,3.2118,3.1837,3.1182,1.9552,10.0744,11.1497,23.1000,29.5849,30.8177,27.6073,26.9693,25.7238,33.0501,46.8093,40.8756,46.6123,46.0556,51.7777,49.7064,53.4975,49.7303,52.3117,53.1250,55.7292,57.2917,59.8958"
EP00648,C2_covariance,21,CHANNEL_DROPOUT,"0.4951,0.2613,0.0000,0.1071,0.1451,0.2468,0.3625,0.4958,0.5396,0.4324,0.4299,0.4234,0.2437,0.3041,1.3613,1.7564,1.8373,2.0348,2.0591,2.4260,2.3196,3.0819,4.0898,5.3959,7.1259,6.5355,7.4100,9.1029,10.2338,11.6359,13.8333,16.4333,18.7338,21.2624,24.4794,25.0673,27.1901,28.5922,30.1114,36.4534,39.3867,42.0249,45.0993"
EP00648,C3_both,21,CHANNEL_DROPOUT,"0.4951,0.2613,0.1059,0.1071,0.1451,0.2468,0.3625,0.4958,0.5396,0.4324,0.4299,0.4234,0.2437,0.3041,3.8799,3.5290,3.2689,3.2118,3.1837,3.1182,2.3196,10.0744,11.1497,23.1000,29.5849,30.8177,27.6073,26.9693,25.7238,33.0501,46.8093,40.8756,46.6123,46.0556,51.7777,49.7064,53.4975,49.7303,52.3117,53.1250,55.7292,57.2917,59.8958"
EP00649,C1_variability,17,GAIN_DRIFT,"0.6722,0.2259,0.0826,0.0862,0.0894,0.0099,0.1013,0.0000,0.0934,0.0670,0.0103,0.1015,0.5778,2.1092,4.8243,5.5262,8.2694,11.1694,12.5141,13.8201,14.8334,15.5075,14.8873,15.9229,15.6133,15.5749,15.6961,15.5657,14.1147,14.5890,16.1235,15.9182,15.8785,16.7718,16.7238,16.9105,16.2843,15.3379,15.5886,15.7728,15.9214,15.9100,16.6398"
EP00649,C2_covariance,17,GAIN_DRIFT,"0.6035,0.3692,0.1074,0.0000,0.0951,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4746,0.3015,0.4130,1.4272,1.7746,1.8653,2.0949,2.0448,2.1764,1.8265,1.8829,2.0869,1.8836,2.1262,1.3860,1.9750,1.6907,1.7455,1.1824,0.8520,0.7101,0.5472,0.6039,0.8773,1.2827,1.2457,0.9357,0.7610,0.7980,0.7638,0.5313,0.3337"
EP00649,C3_both,17,GAIN_DRIFT,"0.6722,0.3692,0.1074,0.0862,0.0951,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4746,0.5778,2.1092,4.8243,5.5262,8.2694,11.1694,12.5141,13.8201,14.8334,15.5075,14.8873,15.9229,15.6133,15.5749,15.6961,15.5657,14.1147,14.5890,16.1235,15.9182,15.8785,16.7718,16.7238,16.9105,16.2843,15.3379,15.5886,15.7728,15.9214,15.9100,16.6398"
EP00650,C1_variability,19,GAIN_DRIFT,"0.4280,0.2138,0.0947,0.0865,0.0897,0.0096,0.1617,0.0003,0.1895,0.0394,0.0080,0.1045,0.0245,0.1636,4.4416,6.1647,10.7928,16.7785,24.1639,34.0322,45.5213,50.7313,49.1611,49.4356,48.8279,48.3708,48.2091,47.9618,48.0625,47.0643,47.6843,46.5810,49.7975,48.4770,49.1566,47.5121,47.2594,47.5311,49.6171,47.7426,47.0499,47.7900,48.9323"
EP00650,C2_covariance,19,GAIN_DRIFT,"0.5093,0.2754,0.0141,0.0931,0.1311,0.2328,0.3486,0.4818,0.5257,0.4185,0.4160,0.4989,0.3245,0.4063,1.3165,1.6046,1.8150,2.0242,2.1721,2.1884,1.8171,1.7343,2.0008,1.7657,1.9248,1.0973,1.0723,0.8994,0.5857,0.2949,0.3596,0.2970,0.3137,0.4648,0.8757,1.2363,1.1699,1.1297,0.9702,0.9386,0.9169,0.6815,0.3313"
EP00650,C3_both,19,GAIN_DRIFT,"0.5093,0.2754,0.0947,0.0931,0.1311,0.2328,0.3486,0.4818,0.5257,0.4185,0.4160,0.4989,0.3245,0.4063,4.4416,6.1647,10.7928,16.7785,24.1639,34.0322,45.5213,50.7313,49.1611,49.4356,48.8279,48.3708,48.2091,47.9618,48.0625,47.0643,47.6843,46.5810,49.7975,48.4770,49.1566,47.5121,47.2594,47.5311,49.6171,47.7426,47.0499,47.7900,48.9323"
EP00651,C1_variability,19,GAIN_DRIFT,"0.3113,0.0944,0.0254,0.0865,0.0897,0.0096,0.1057,0.1356,0.0937,0.0394,0.0080,0.1045,0.0158,0.2439,4.3936,10.1166,15.8305,23.8928,34.2635,54.4016,94.5631,116.3478,119.9230,118.0491,120.4530,120.6874,119.3651,118.0165,120.2604,112.3721,112.1381,113.9611,118.0632,115.2792,118.2107,118.2258,119.5599,120.1129,117.1770,117.0732,116.9166,113.3700,114.8706"
EP00651,C2_covariance,19,GAIN_DRIFT,"0.5116,0.2778,0.0164,0.0908,0.1287,0.2305,0.3462,0.4795,0.5234,0.4161,0.4136,0.4963,0.3271,0.3955,1.3436,2.4407,3.9286,6.7843,8.1679,10.0021,6.6888,4.6452,5.2637,4.6727,5.2124,4.3342,4.4120,4.2593,3.9477,3.7161,3.5862,3.4028,3.5165,3.6273,4.0332,4.1312,4.3616,4.3160,3.8585,3.8125,3.7142,3.3651,3.1320"
EP00651,C3_both,19,GAIN_DRIFT,"0.5116,0.2778,0.0254,0.0908,0.1287,0.2305,0.3462,0.4795,0.5234,0.4161,0.4136,0.4963,0.3271,0.3955,4.3936,10.1166,15.8305,23.8928,34.2635,54.4016,94.5631,116.3478,119.9230,118.0491,120.4530,120.6874,119.3651,118.0165,120.2604,112.3721,112.1381,113.9611,118.0632,115.2792,118.2107,118.2258,119.5599,120.1129,117.1770,117.0732,116.9166,113.3700,114.8706"
EP00652,C1_variability,20,GAIN_DRIFT,"0.7341,0.0984,0.0294,0.0905,0.0937,0.0056,0.1056,0.0043,0.1755,0.1433,0.0040,0.1085,0.0040,0.1503,3.9044,3.5674,3.2549,3.2846,3.2661,4.0804,4.8208,6.6342,9.2287,10.9324,13.5549,15.3894,16.8645,17.3553,16.5293,16.0003,16.4683,16.3271,16.9150,16.8980,17.2058,16.4865,16.6052,17.2763,15.9355,15.8691,17.0517,15.9864,17.2458"
EP00652,C2_covariance,20,GAIN_DRIFT,"0.5020,0.2682,0.0069,0.1002,0.1382,0.2400,0.3557,0.4889,0.5328,0.4256,0.4231,0.4560,0.2825,0.3439,1.3679,1.7575,1.7976,2.1156,2.0610,1.9774,1.6350,1.6986,1.8678,1.6409,1.8678,0.9022,1.4052,0.9957,0.8111,0.8645,0.4852,0.4302,0.3296,0.4110,0.7481,1.0683,0.9709,0.7448,0.5459,0.6656,0.5829,0.3253,0.0700"
EP00652,C3_both,20,GAIN_DRIFT,"0.7341,0.2682,0.0294,0.1002,0.1382,0.2400,0.3557,0.4889,0.5328,0.4256,0.4231,0.4560,0.2825,0.3439,3.9044,3.5674,3.2549,3.2846,3.2661,4.0804,4.8208,6.6342,9.2287,10.9324,13.5549,15.3894,16.8645,17.3553,16.5293,16.0003,16.4683,16.3271,16.9150,16.8980,17.2058,16.4865,16.6052,17.2763,15.9355,15.8691,17.0517,15.9864,17.2458"
EP00653,C1_variability,26,GAIN_DRIFT,"0.1266,0.1693,0.1003,0.1613,0.1646,0.0654,0.1765,0.0753,0.1685,0.1144,0.0670,0.1793,0.0750,0.0791,3.5851,3.2073,2.8684,3.0043,2.8371,2.7136,1.2836,1.0975,2.3073,5.0911,8.4628,12.4136,18.5535,24.0606,30.5270,34.9551,40.0699,41.9740,44.2846,45.8396,45.4692,44.2815,46.8516,45.6375,44.7178,45.5749,44.9575,45.1667,43.3136"
EP00653,C2_covariance,26,GAIN_DRIFT,"0.0888,0.0888,0.2874,0.3688,0.3976,0.4749,0.5628,0.6641,0.6974,0.6159,0.6140,0.5294,0.2863,0.2979,0.7470,1.0467,1.0841,1.3683,1.3257,1.2599,0.9979,1.0759,1.1326,0.9695,1.2901,1.1643,1.6365,1.4846,0.9799,1.1228,0.6621,0.6773,0.5035,0.4737,0.7578,0.9067,0.8520,0.6873,0.5041,0.5947,0.4470,0.2789,0.1793"
EP00653,C3_both,26,GAIN_DRIFT,"0.1266,0.1693,0.2874,0.3688,0.3976,0.4749,0.5628,0.6641,0.6974,0.6159,0.6140,0.5294,0.2863,0.2979,3.5851,3.2073,2.8684,3.0043,2.8371,2.7136,1.2836,1.0975,2.3073,5.0911,8.4628,12.4136,18.5535,24.0606,30.5270,34.9551,40.0699,41.9740,44.2846,45.8396,45.4692,44.2815,46.8516,45.6375,44.7178,45.5749,44.9575,45.1667,43.3136"
EP00654,C1_variability,26,GAIN_DRIFT,"0.1129,0.1930,0.1241,0.1851,0.1883,0.0892,0.2002,0.0991,0.1923,0.1381,0.0908,0.2031,0.0988,0.0552,3.7128,3.3417,3.0097,2.9790,2.9228,2.7595,1.2568,1.6586,4.7994,9.3293,15.5526,23.2031,32.3701,42.9309,53.7825,67.7412,75.8284,83.5723,86.7089,87.1174,88.2607,88.5596,86.0254,85.2619,84.3220,86.3719,87.0146,90.1854,90.0655"
EP00654,C2_covariance,26,GAIN_DRIFT,"0.0895,0.0895,0.2895,0.3715,0.4005,0.4784,0.5670,0.6689,0.7025,0.6205,0.6185,0.5332,0.2884,0.3000,0.7525,1.0544,1.0920,1.3459,1.3066,1.2691,1.0076,1.0566,1.0804,0.8810,1.3522,0.6800,1.2667,1.5929,1.0624,1.1794,1.0019,1.0368,1.1351,1.2108,1.4820,1.6449,1.6719,1.7305,1.6325,1.4756,1.4856,1.2062,0.9377"
EP00654,C3_both,26,GAIN_DRIFT,"0.1129,0.1930,0.2895,0.3715,0.4005,0.4784,0.5670,0.6689,0.7025,0.6205,0.6185,0.5332,0.2884,0.3000,3.7128,3.3417,3.0097,2.9790,2.9228,2.7595,1.2568,1.6586,4.7994,9.3293,15.5526,23.2031,32.3701,42.9309,53.7825,67.7412,75.8284,83.5723,86.7089,87.1174,88.2607,88.5596,86.0254,85.2619,84.3220,86.3719,87.0146,90.1854,90.0655"
EP00655,C1_variability,18,GAIN_DRIFT,"0.8622,0.5034,0.1381,0.0863,0.0896,0.0097,0.1015,0.0001,0.0935,0.1157,0.0081,0.1044,0.0230,0.1517,3.9368,3.6238,3.3643,3.3594,3.7286,3.9642,4.9197,4.8326,5.3380,5.5995,6.2701,6.9464,6.9897,8.2475,8.7544,9.8650,9.3308,10.9990,10.6641,11.1500,12.5736,13.7664,14.1165,14.2703,15.7938,15.2055,16.0674,16.6722,15.7444"
EP00655,C2_covariance,18,GAIN_DRIFT,"0.5566,0.3225,0.0610,0.0463,0.0843,0.1862,0.3020,0.4354,0.4793,0.3720,0.3695,0.4532,0.2877,0.3551,1.4240,1.8286,1.8900,2.3073,2.2640,2.2360,1.7488,1.8652,2.0049,1.7717,2.0576,1.2285,1.9982,1.6027,1.5359,1.2971,0.8242,0.6634,0.4530,0.4955,0.8270,1.2044,1.1369,0.8761,0.6995,0.8228,0.7681,0.5121,0.4171"
EP00655,C3_both,18,GAIN_DRIFT,"0.8622,0.5034,0.1381,0.0863,0.0896,0.1862,0.3020,0.4354,0.4793,0.3720,0.3695,0.4532,0.2877,0.3551,3.9368,3.6238,3.3643,3.3594,3.7286,3.9642,4.9197,4.8326,5.3380,5.5995,6.2701,6.9464,6.9897,8.2475,8.7544,9.8650,9.3308,10.9990,10.6641,11.1500,12.5736,13.7664,14.1165,14.2703,15.7938,15.2055,16.0674,16.6722,15.7444"
EP00656,C1_variability,18,GAIN_DRIFT,"0.3237,0.1136,0.0244,0.0855,0.0888,0.0106,0.1007,0.0007,0.0927,0.0459,0.0089,0.1036,0.0007,0.1523,3.9055,3.5359,3.2810,5.5110,7.4211,9.7013,10.2838,11.8877,14.3678,16.2766,18.4750,19.6532,22.1343,23.8715,25.4931,27.6575,28.8286,31.3726,32.5307,33.9880,36.7005,37.8697,39.4652,40.8033,44.5067,44.2729,44.5671,46.7951,45.7304"
EP00656,C2_covariance,18,GAIN_DRIFT,"0.5591,0.3250,0.0634,0.0439,0.0819,0.1837,0.2996,0.4330,0.4769,0.3696,0.3671,0.4532,0.2867,0.3655,1.4193,1.8213,1.9298,2.2578,2.2148,2.2264,1.7848,1.8564,1.9507,1.6630,1.9742,1.3916,1.9704,1.6703,1.6047,1.1582,0.7698,0.5481,0.5369,0.7178,1.0933,1.5660,1.5556,1.3261,0.9644,1.1157,1.1281,0.8835,0.6444"
EP00656,C3_both,18,GAIN_DRIFT,"0.5591,0.3250,0.0634,0.0855,0.0888,0.1837,0.2996,0.4330,0.4769,0.3696,0.3671,0.4532,0.2867,0.3655,3.9055,3.5359,3.2810,5.5110,7.4211,9.7013,10.2838,11.8877,14.3678,16.2766,18.4750,19.6532,22.1343,23.8715,25.4931,27.6575,28.8286,31.3726,32.5307,33.9880,36.7005,37.8697,39.4652,40.8033,44.5067,44.2729,44.5671,46.7951,45.7304"
EP00657,C1_variability,17,GAIN_DRIFT,"0.3909,0.1584,0.0389,0.0786,0.0819,0.0175,0.0938,0.0076,0.0858,0.0315,0.0159,0.0989,0.3682,1.4302,3.9184,5.7019,9.0559,13.2557,18.1199,21.7261,26.1002,30.0615,33.5055,37.1430,42.2020,47.3252,51.9969,57.3020,63.7625,69.9195,71.5332,73.9652,77.1635,82.3421,86.5961,88.7695,94.6916,98.5760,102.3129,107.8393,112.9822,110.0930,107.8187"
EP00657,C2_covariance,17,GAIN_DRIFT,"0.6035,0.3692,0.1074,0.0000,0.0727,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4728,0.3185,0.3430,1.4532,1.8147,1.9741,2.3547,2.3704,2.3506,2.0794,2.1850,2.4137,2.2695,2.6425,1.6749,1.8228,1.6994,1.4494,1.4717,2.1864,2.6125,3.5592,4.2503,4.8172,5.2184,5.4704,5.8119,6.1039,6.6700,7.2938,7.2406,7.1176"
EP00657,C3_both,17,GAIN_DRIFT,"0.6035,0.3692,0.1074,0.0786,0.0819,0.1400,0.2559,0.3894,0.4334,0.3260,0.3235,0.4728,0.3682,1.4302,3.9184,5.7019,9.0559,13.2557,18.1199,21.7261,26.1002,30.0615,33.5055,37.1430,42.2020,47.3252,51.9969,57.3020,63.7625,69.9195,71.5332,73.9652,77.1635,82.3421,86.5961,88.7695,94.6916,98.5760,102.3129,107.8393,112.9822,110.0930,107.8187"
EP00658,C1_variability,24,GEOMETRY_ROTATION,"0.3888,0.0816,0.0850,0.0736,0.0769,0.0224,0.0888,0.0125,0.0809,0.0266,0.0208,0.0917,0.0129,0.1672,3.8147,3.4626,3.1371,3.0975,3.0591,2.8769,3.1248,3.5295,4.6827,5.6259,5.7633,6.9309,6.1148,6.0949,6.5348,6.0763,6.4251,6.4301,6.1206,6.1966,6.0589,6.1125,5.9732,5.9441,6.2571,6.1589,7.0790,6.2980,6.5962"
EP00658,C2_covariance,24,GEOMETRY_ROTATION,"0.3628,0.1296,0.1310,0.2379,0.2757,0.3772,0.4926,0.6255,0.6692,0.5623,0.5598,0.4486,0.1296,0.1448,1.2267,1.6201,1.6690,1.7322,1.8003,2.2542,2.9504,4.1740,5.3885,6.5557,7.8026,7.2470,7.3205,7.1564,7.2038,6.9084,6.9725,6.9793,7.0336,6.9833,7.2069,7.5694,7.5738,7.4005,7.1618,7.1701,7.0521,6.7715,6.5245"
EP00658,C3_both,24,GEOMETRY_ROTATION,"0.3888,0.1296,0.1310,0.2379,0.2757,0.3772,0.4926,0.6255,0.6692,0.5623,0.5598,0.4486,0.1296,0.1672,3.8147,3.4626,3.1371,3.0975,3.0591,2.8769,3.1248,4.1740,5.3885,6.5557,7.8026,7.2470,7.3205,7.1564,7.2038,6.9084,6.9725,6.9793,7.0336,6.9833,7.2069,7.5694,7.5738,7.4005,7.1618,7.1701,7.0790,6.7715,6.5962"
EP00659,C1_variability,23,GEOMETRY_ROTATION,"0.4448,0.2619,0.0000,0.0611,0.0644,0.0350,0.0763,0.0251,0.0683,0.0141,0.0334,0.0792,0.0254,0.1798,3.9535,3.5857,3.2740,3.3270,3.5756,3.9648,4.1291,5.4893,6.9072,8.3700,8.8899,9.7822,9.6427,9.6259,9.5306,9.4932,9.6346,9.7122,9.6424,9.6513,9.5589,9.6307,9.4866,9.4786,9.6625,9.7176,9.8109,9.9345,9.9617"
EP00659,C2_covariance,23,GEOMETRY_ROTATION,"0.4936,0.2598,0.0015,0.1086,0.1465,0.2483,0.3640,0.4972,0.5411,0.4339,0.4314,0.3199,0.1149,0.1703,1.3598,1.7542,1.8033,1.8982,3.0300,5.8796,8.1853,10.2065,11.8522,14.1583,15.7911,15.5786,15.6558,15.5810,15.5550,15.4669,15.2492,15.1524,15.0819,15.1581,15.3420,15.5566,15.4732,15.3850,15.2351,15.2714,15.1926,15.1080,14.7222"
EP00659,C3_both,23,GEOMETRY_ROTATION,"0.4936,0.2619,0.0015,0.1086,0.1465,0.2483,0.3640,0.4972,0.5411,0.4339,0.4314,0.3199,0.1149,0.1798,3.9535,3.5857,3.2740,3.3270,3.5756,5.8796,8.1853,10.2065,11.8522,14.1583,15.7911,15.5786,15.6558,15.5810,15.5550,15.4669,15.2492,15.1524,15.0819,15.1581,15.3420,15.5566,15.4732,15.3850,15.2351,15.2714,15.1926,15.1080,14.7222"
EP00660,C1_variability,22,GEOMETRY_ROTATION,"1.0224,0.4825,0.0307,0.0305,0.0337,0.0657,0.0736,0.0558,0.0377,0.0405,0.0641,0.0485,0.0561,0.2105,3.7265,3.3626,3.4164,3.7944,5.2772,6.5364,8.1473,12.8188,21.4489,26.4116,23.4019,22.3644,23.9704,22.0844,21.2520,21.7653,21.9878,22.5953,23.6107,24.8063,23.0153,23.1629,21.5618,21.5692,21.6920,22.3213,22.4439,21.6124,22.5486"
EP00660,C2_covariance,22,GEOMETRY_ROTATION,"0.4943,0.2605,0.0007,0.1079,0.1458,0.2475,0.3632,0.4965,0.5403,0.4331,0.4306,0.3192,0.1303,0.1866,1.3605,1.7549,2.7732,7.7135,10.3295,12.7730,14.8971,18.6464,22.1920,23.4882,24.2991,23.9961,24.0459,23.6767,23.7467,23.0207,23.2410,23.2938,23.0732,23.6741,24.1095,24.6188,24.3575,24.1285,24.0677,23.9842,24.0393,23.6416,23.7505"
EP00660,C3_both,22,GEOMETRY_ROTATION,"1.0224,0.4825,0.0307,0.1079,0.1458,0.2475,0.3632,0.4965,0.5403,0.4331,0.4306,0.3192,0.1303,0.2105,3.7265,3.3626,3.4164,7.7135,10.3295,12.7730,14.8971,18.6464,22.1920,26.4116,24.2991,23.9961,24.0459,23.6767,23.7467,23.0207,23.2410,23.2938,23.6107,24.8063,24.1095,24.6188,24.3575,24.1285,24.0677,23.9842,24.0393,23.6416,23.7505"
EP00661,C1_variability,26,GEOMETRY_ROTATION,"0.1796,0.0943,0.0252,0.0863,0.0896,0.0097,0.1015,0.0002,0.0935,0.0393,0.0081,0.1044,0.0002,0.1544,3.6750,3.3253,2.9999,3.0841,2.9197,2.7929,1.2486,0.7729,1.4916,2.7578,3.1094,3.8713,4.7947,5.4305,5.0902,6.2044,6.6197,6.1083,6.2136,6.3795,7.5954,7.1282,7.3697,7.2733,6.4182,6.2618,7.2177,6.3861,7.0304"
EP00661,C2_covariance,26,GEOMETRY_ROTATION,"0.0880,0.0880,0.2847,0.3654,0.3940,0.4706,0.5577,0.6580,0.6910,0.6103,0.6084,0.5245,0.2836,0.2951,0.7402,1.0371,1.0741,1.3733,1.3304,1.2547,0.9843,1.0832,1.2957,1.2476,1.7598,1.5269,2.1561,2.6850,3.2491,3.5553,3.9017,4.1324,4.3427,4.4431,4.7838,5.0163,5.0005,4.8861,4.8469,4.9718,4.8669,4.6245,4.3414"
EP00661,C3_both,26,GEOMETRY_ROTATION,"0.1796,0.0943,0.2847,0.3654,0.3940,0.4706,0.5577,0.6580,0.6910,0.6103,0.6084,0.5245,0.2836,0.2951,3.6750,3.3253,2.9999,3.0841,2.9197,2.7929,1.2486,1.0832,1.4916,2.7578,3.1094,3.8713,4.7947,5.4305,5.0902,6.2044,6.6197,6.1083,6.2136,6.3795,7.5954,7.1282,7.3697,7.2733,6.4182,6.2618,7.2177,6.3861,7.0304"
