trial_uid,participant,cohort,trial_day,block,block_id,trial_in_block,start_bin_matlab,stop_bin_matlab,start_bin,stop_bin,n_bins_in_trial,angle_error_deg,success,time_to_target,path_efficiency,orth_changes,excluded,used_click
T11_d702_b10_t31,T11,main,702,10,T11/day_702/block_10,31,9742,9919,9741,9919,178,25.860198974609375,True,3.56,0.8429317474365234,1.0,False,True
T11_d702_b10_t32,T11,main,702,10,T11/day_702/block_10,32,9920,10063,9919,10063,144,13.328972816467285,True,2.88,0.9370593428611755,1.0,False,True
T11_d702_b10_t33,T11,main,702,10,T11/day_702/block_10,33,10064,10224,10063,10224,161,25.21215057373047,True,3.22,0.8050668835639954,1.0,False,True
T11_d702_b10_t34,T11,main,702,10,T11/day_702/block_10,34,10225,10421,10224,10421,197,15.35103988647461,True,3.94,0.8412162661552429,3.0,False,True
T11_d702_b10_t35,T11,main,702,10,T11/day_702/block_10,35,10422,10893,10421,10893,472,31.028053283691406,True,9.44,0.43712475895881653,3.0,False,True
T11_d702_b10_t36,T11,main,702,10,T11/day_702/block_10,36,10894,11119,10893,11119,226,31.814706802368164,True,4.52,0.7849899530410767,2.0,False,True
T11_d702_b10_t37,T11,main,702,10,T11/day_702/block_10,37,11120,11229,11119,11229,110,11.534873962402344,True,2.2,0.9274463653564453,0.0,False,True
T11_d702_b10_t38,T11,main,702,10,T11/day_702/block_10,38,11230,11482,11229,11482,253,36.14217758178711,True,5.06,0.7658377885818481,5.0,False,True
T11_d702_b10_t39,T11,main,702,10,T11/day_702/block_10,39,11483,11637,11482,11637,155,22.8254337310791,True,3.1,0.9091835021972656,0.0,False,True
T11_d702_b10_t40,T11,main,702,10,T11/day_702/block_10,40,11638,11976,11637,11976,339,35.46216583251953,True,6.78,0.5203157663345337,0.0,False,True
T11_d702_b10_t41,T11,main,702,10,T11/day_702/block_10,41,11977,12159,11976,12159,183,11.958855628967285,True,3.66,0.8548945784568787,1.0,False,True
T11_d702_b10_t42,T11,main,702,10,T11/day_702/block_10,42,12160,12439,12159,12439,280,30.720481872558594,True,5.6,0.8233720064163208,3.0,False,True
T11_d702_b10_t43,T11,main,702,10,T11/day_702/block_10,43,12440,12740,12439,12740,301,26.03999137878418,True,6.02,0.8829614520072937,1.0,False,True
T11_d702_b10_t44,T11,main,702,10,T11/day_702/block_10,44,12741,12977,12740,12977,237,25.021255493164062,True,4.74,0.8036630749702454,0.0,False,True
T11_d702_b10_t45,T11,main,702,10,T11/day_702/block_10,45,12978,13344,12977,13344,367,34.33039093017578,True,7.34,0.4677119553089142,8.0,False,True
T11_d702_b10_t46,T11,main,702,10,T11/day_702/block_10,46,13345,13488,13344,13488,144,11.353130340576172,True,2.88,0.8467894196510315,1.0,False,True
T11_d702_b10_t47,T11,main,702,10,T11/day_702/block_10,47,13489,13644,13488,13644,156,13.479625701904297,True,3.12,0.9306741952896118,0.0,False,True
T11_d702_b10_t48,T11,main,702,10,T11/day_702/block_10,48,13645,14034,13644,14034,390,64.3677978515625,True,7.8,0.5026028752326965,5.0,False,True
T11_d702_b10_t49,T11,main,702,10,T11/day_702/block_10,49,14035,14175,14034,14175,141,31.42811393737793,True,2.82,0.8591687679290771,1.0,False,True
T11_d702_b10_t50,T11,main,702,10,T11/day_702/block_10,50,14176,14677,14175,14677,502,40.57037353515625,False,10.04,,7.0,False,True
T11_d702_b10_t51,T11,main,702,10,T11/day_702/block_10,51,14678,14948,14677,14948,271,38.22505187988281,True,5.42,0.5243995189666748,1.0,False,True
T11_d702_b10_t52,T11,main,702,10,T11/day_702/block_10,52,14949,15164,14948,15164,216,39.902801513671875,True,4.32,0.6826987862586975,2.0,False,True
T11_d709_b6_t0,T11,main,709,6,T11/day_709/block_6,0,262,397,261,397,136,15.729225158691406,True,2.72,0.883609414100647,0.0,False,True
T11_d709_b6_t1,T11,main,709,6,T11/day_709/block_6,1,398,572,397,572,175,29.39446449279785,True,3.5,0.7681663632392883,0.0,False,True
T11_d709_b6_t2,T11,main,709,6,T11/day_709/block_6,2,573,770,572,770,198,51.867218017578125,True,3.96,0.6322859525680542,2.0,False,True
T11_d709_b6_t3,T11,main,709,6,T11/day_709/block_6,3,771,910,770,910,140,24.010284423828125,True,2.8,0.8777987360954285,0.0,False,True
T11_d709_b6_t4,T11,main,709,6,T11/day_709/block_6,4,911,1071,910,1071,161,13.225470542907715,True,3.22,0.7762071490287781,1.0,False,True
T11_d709_b6_t5,T11,main,709,6,T11/day_709/block_6,5,1072,1277,1071,1277,206,13.379410743713379,True,4.12,0.8255087733268738,2.0,False,True
T11_d709_b6_t6,T11,main,709,6,T11/day_709/block_6,6,1278,1571,1277,1571,294,48.05436325073242,True,5.88,0.541524350643158,5.0,False,True
T11_d709_b6_t7,T11,main,709,6,T11/day_709/block_6,7,1572,1728,1571,1728,157,14.530693054199219,True,3.14,0.9429317116737366,0.0,False,True
T11_d709_b6_t8,T11,main,709,6,T11/day_709/block_6,8,1729,1903,1728,1903,175,28.78790855407715,True,3.5,0.883446216583252,1.0,False,True
T11_d709_b6_t9,T11,main,709,6,T11/day_709/block_6,9,1904,2053,1903,2053,150,16.541786193847656,True,3.0,0.8859350085258484,1.0,False,True
T11_d709_b6_t10,T11,main,709,6,T11/day_709/block_6,10,2054,2239,2053,2239,186,23.969982147216797,True,3.72,0.8224936127662659,0.0,False,True
T11_d709_b6_t11,T11,main,709,6,T11/day_709/block_6,11,2240,2423,2239,2423,184,21.783422470092773,True,3.68,0.7913112640380859,2.0,False,True
T11_d709_b6_t12,T11,main,709,6,T11/day_709/block_6,12,2424,2572,2423,2572,149,13.66030502319336,True,2.98,0.9056432247161865,1.0,False,True
T11_d709_b6_t13,T11,main,709,6,T11/day_709/block_6,13,2573,2819,2572,2819,247,35.108245849609375,True,4.94,0.8260103464126587,1.0,False,True
T11_d709_b6_t14,T11,main,709,6,T11/day_709/block_6,14,2820,3320,2819,3320,501,80.69129943847656,False,10.02,,13.0,False,True
T11_d709_b6_t15,T11,main,709,6,T11/day_709/block_6,15,3321,3467,3320,3467,147,15.620465278625488,True,2.94,0.8494539856910706,2.0,False,True
T11_d709_b6_t16,T11,main,709,6,T11/day_709/block_6,16,3468,3656,3467,3656,189,35.393028259277344,True,3.78,0.7947093844413757,2.0,False,True
T11_d709_b6_t17,T11,main,709,6,T11/day_709/block_6,17,3657,3825,3656,3825,169,19.859628677368164,True,3.38,0.8551196455955505,0.0,False,True
T11_d709_b6_t18,T11,main,709,6,T11/day_709/block_6,18,3826,4015,3825,4015,190,31.5271053314209,True,3.8,0.8287014961242676,2.0,False,True
T11_d709_b6_t19,T11,main,709,6,T11/day_709/block_6,19,4016,4166,4015,4166,151,30.76299476623535,True,3.02,0.7957145571708679,1.0,False,True
T11_d709_b6_t20,T11,main,709,6,T11/day_709/block_6,20,4167,4301,4166,4301,135,13.509986877441406,True,2.7,0.8773916363716125,0.0,False,True
T11_d709_b6_t21,T11,main,709,6,T11/day_709/block_6,21,4302,4611,4301,4611,310,34.142189025878906,True,6.2,0.659734845161438,5.0,False,True
T11_d709_b6_t22,T11,main,709,6,T11/day_709/block_6,22,4612,4970,4611,4970,359,52.32701110839844,True,7.18,0.575653076171875,4.0,False,True
T11_d709_b6_t23,T11,main,709,6,T11/day_709/block_6,23,4971,5174,4970,5174,204,33.430328369140625,True,4.08,0.8467782735824585,1.0,False,True
T11_d709_b6_t24,T11,main,709,6,T11/day_709/block_6,24,5175,5429,5174,5429,255,31.769067764282227,True,5.1,0.8339216113090515,3.0,False,True
T11_d709_b6_t25,T11,main,709,6,T11/day_709/block_6,25,5430,5583,5429,5583,154,13.16951847076416,True,3.08,0.905630350112915,0.0,False,True
T11_d709_b6_t26,T11,main,709,6,T11/day_709/block_6,26,5584,5806,5583,5806,223,14.102115631103516,True,4.46,0.9400710463523865,0.0,False,True
T11_d709_b6_t27,T11,main,709,6,T11/day_709/block_6,27,5807,6065,5806,6065,259,49.57246780395508,True,5.18,0.6988984942436218,1.0,False,True
T11_d709_b6_t28,T11,main,709,6,T11/day_709/block_6,28,6066,6225,6065,6225,160,13.06509017944336,True,3.2,0.841705322265625,0.0,False,True
T11_d709_b6_t29,T11,main,709,6,T11/day_709/block_6,29,6226,6573,6225,6573,348,59.46973419189453,True,6.96,0.4859354794025421,7.0,False,True
T11_d709_b6_t30,T11,main,709,6,T11/day_709/block_6,30,6574,7070,6573,7070,497,62.35432052612305,True,9.94,0.5002694129943848,9.0,False,True
T11_d709_b6_t31,T11,main,709,6,T11/day_709/block_6,31,7071,7249,7070,7249,179,20.739839553833008,True,3.58,0.7957796454429626,0.0,False,True
T11_d709_b6_t32,T11,main,709,6,T11/day_709/block_6,32,7250,7416,7249,7416,167,31.7597713470459,True,3.34,0.8429635167121887,1.0,False,True
T11_d709_b6_t33,T11,main,709,6,T11/day_709/block_6,33,7417,7569,7416,7569,153,22.016845703125,True,3.06,0.8756896257400513,0.0,False,True
T11_d709_b6_t34,T11,main,709,6,T11/day_709/block_6,34,7570,7906,7569,7906,337,41.81911849975586,True,6.74,0.5787172913551331,7.0,False,True
T11_d709_b6_t35,T11,main,709,6,T11/day_709/block_6,35,7907,8098,7906,8098,192,16.221431732177734,True,3.84,0.8664377927780151,0.0,False,True
T11_d709_b6_t36,T11,main,709,6,T11/day_709/block_6,36,8099,8324,8098,8324,226,24.049348831176758,True,4.52,0.8739036917686462,5.0,False,True
T11_d709_b6_t37,T11,main,709,6,T11/day_709/block_6,37,8325,8525,8324,8525,201,38.81026840209961,True,4.02,0.7850525975227356,3.0,False,True
T11_d709_b6_t38,T11,main,709,6,T11/day_709/block_6,38,8526,8752,8525,8752,227,48.30778884887695,True,4.54,0.6558943390846252,3.0,False,True
T11_d709_b6_t39,T11,main,709,6,T11/day_709/block_6,39,8753,8886,8752,8886,134,6.690888404846191,True,2.68,0.8220276832580566,1.0,False,True
T11_d709_b6_t40,T11,main,709,6,T11/day_709/block_6,40,8887,9029,8886,9029,143,13.385093688964844,True,2.86,0.9301717877388,0.0,False,True
T11_d709_b6_t41,T11,main,709,6,T11/day_709/block_6,41,9030,9168,9029,9168,139,9.306395530700684,True,2.78,0.8614464998245239,1.0,False,True
T11_d709_b6_t42,T11,main,709,6,T11/day_709/block_6,42,9169,9458,9168,9458,290,34.47045135498047,True,5.8,0.568342924118042,4.0,False,True
T11_d709_b6_t43,T11,main,709,6,T11/day_709/block_6,43,9459,9628,9458,9628,170,15.394953727722168,True,3.4,0.9078312516212463,0.0,False,True
T11_d709_b6_t44,T11,main,709,6,T11/day_709/block_6,44,9629,9760,9628,9760,132,12.11810302734375,True,2.64,0.93849778175354,2.0,False,True
T11_d709_b6_t45,T11,main,709,6,T11/day_709/block_6,45,9761,10019,9760,10019,259,38.93873596191406,True,5.18,0.6111968159675598,5.0,False,True
T11_d709_b6_t46,T11,main,709,6,T11/day_709/block_6,46,10020,10206,10019,10206,187,24.225461959838867,True,3.74,0.8249514698982239,0.0,False,True
T11_d709_b6_t47,T11,main,709,6,T11/day_709/block_6,47,10207,10707,10206,10707,501,85.50057220458984,False,10.02,,16.0,False,True
T11_d709_b6_t48,T11,main,709,6,T11/day_709/block_6,48,10708,10902,10707,10902,195,13.401407241821289,True,3.9,0.8505843877792358,1.0,False,True
T11_d709_b6_t49,T11,main,709,6,T11/day_709/block_6,49,10903,11203,10902,11203,301,27.705469131469727,True,6.02,0.7534679174423218,2.0,False,True
T11_d709_b6_t50,T11,main,709,6,T11/day_709/block_6,50,11204,11591,11203,11591,388,47.26446533203125,True,7.76,0.4675487279891968,13.0,False,True
T11_d709_b6_t51,T11,main,709,6,T11/day_709/block_6,51,11592,11774,11591,11774,183,16.50127410888672,True,3.66,0.8849818110466003,0.0,False,True
T11_d709_b6_t52,T11,main,709,6,T11/day_709/block_6,52,11775,11965,11774,11965,191,21.121471405029297,True,3.82,0.8913031816482544,4.0,False,True
T11_d709_b6_t53,T11,main,709,6,T11/day_709/block_6,53,11966,12092,11965,12092,127,21.126558303833008,True,2.54,0.8310049176216125,1.0,False,True
T11_d709_b6_t54,T11,main,709,6,T11/day_709/block_6,54,12093,12226,12092,12226,134,6.597684860229492,True,2.68,0.9158217310905457,0.0,False,True
T11_d709_b6_t55,T11,main,709,6,T11/day_709/block_6,55,12227,12488,12226,12488,262,37.997467041015625,True,5.24,0.6695145964622498,3.0,False,True
T11_d709_b6_t56,T11,main,709,6,T11/day_709/block_6,56,12489,12746,12488,12746,258,25.79718589782715,True,5.16,0.7860347628593445,3.0,True,True
T11_d709_b6_t57,T11,main,709,6,T11/day_709/block_6,57,12747,12892,12746,12892,146,9.472872734069824,True,2.92,0.8077414035797119,1.0,False,True
T11_d709_b6_t58,T11,main,709,6,T11/day_709/block_6,58,12893,13134,12892,13134,242,45.67790985107422,True,4.84,0.5978994965553284,1.0,False,True
T11_d709_b6_t59,T11,main,709,6,T11/day_709/block_6,59,13135,13285,13134,13285,151,11.374991416931152,True,3.02,0.884462296962738,0.0,False,True
T11_d709_b6_t60,T11,main,709,6,T11/day_709/block_6,60,13286,13468,13285,13468,183,47.532127380371094,True,3.66,0.7380445599555969,0.0,False,True
T11_d709_b6_t61,T11,main,709,6,T11/day_709/block_6,61,13469,13593,13468,13593,125,10.774568557739258,True,2.5,0.9290149807929993,2.0,False,True
T11_d709_b6_t62,T11,main,709,6,T11/day_709/block_6,62,13594,13744,13593,13744,151,17.156343460083008,True,3.02,0.8219954967498779,1.0,False,True
T11_d709_b6_t63,T11,main,709,6,T11/day_709/block_6,63,13745,13895,13744,13895,151,11.909555435180664,True,3.02,0.8601115345954895,0.0,False,True
T11_d709_b6_t64,T11,main,709,6,T11/day_709/block_6,64,13896,14115,13895,14115,220,19.1094970703125,True,4.4,0.8133550882339478,1.0,False,True
T11_d709_b6_t65,T11,main,709,6,T11/day_709/block_6,65,14116,14255,14115,14255,140,16.980209350585938,True,2.8,0.8557234406471252,1.0,False,True
T11_d709_b6_t66,T11,main,709,6,T11/day_709/block_6,66,14256,14397,14255,14397,142,8.949230194091797,True,2.84,0.9266452789306641,0.0,False,True
T11_d709_b6_t67,T11,main,709,6,T11/day_709/block_6,67,14398,14538,14397,14538,141,18.97429084777832,True,2.82,0.8266137838363647,1.0,False,True
T11_d709_b6_t68,T11,main,709,6,T11/day_709/block_6,68,14539,15040,14538,15040,502,87.76322174072266,False,10.04,,13.0,False,True
T11_d709_b7_t0,T11,main,709,7,T11/day_709/block_7,0,264,459,263,459,196,26.304061889648438,True,3.92,0.7143338322639465,4.0,False,True
T11_d709_b7_t1,T11,main,709,7,T11/day_709/block_7,1,460,618,459,618,159,16.559871673583984,True,3.18,0.8310744762420654,1.0,False,True
T11_d709_b7_t2,T11,main,709,7,T11/day_709/block_7,2,619,775,618,775,157,28.647064208984375,True,3.14,0.8251168131828308,1.0,False,True
T11_d709_b7_t3,T11,main,709,7,T11/day_709/block_7,3,776,913,775,913,138,31.859710693359375,True,2.76,0.8621247410774231,1.0,False,True
T11_d709_b7_t4,T11,main,709,7,T11/day_709/block_7,4,914,1094,913,1094,181,14.292073249816895,True,3.62,0.8503925204277039,0.0,False,True
T11_d709_b7_t5,T11,main,709,7,T11/day_709/block_7,5,1095,1284,1094,1284,190,39.95512390136719,True,3.8,0.6992924809455872,0.0,False,True
T11_d709_b7_t6,T11,main,709,7,T11/day_709/block_7,6,1285,1785,1284,1785,501,85.20179748535156,False,10.02,,18.0,False,True
T11_d709_b7_t7,T11,main,709,7,T11/day_709/block_7,7,1786,1986,1785,1986,201,14.19995403289795,True,4.02,0.9443385004997253,2.0,False,True
T11_d709_b7_t8,T11,main,709,7,T11/day_709/block_7,8,1987,2209,1986,2209,223,19.152223587036133,True,4.46,0.5292555689811707,1.0,False,True
T11_d709_b7_t9,T11,main,709,7,T11/day_709/block_7,9,2210,2372,2209,2372,163,15.672669410705566,True,3.26,0.9193616509437561,2.0,False,True
T11_d709_b7_t10,T11,main,709,7,T11/day_709/block_7,10,2373,2577,2372,2577,205,11.418598175048828,True,4.1,0.8204266428947449,0.0,False,True
T11_d709_b7_t11,T11,main,709,7,T11/day_709/block_7,11,2578,2754,2577,2754,177,16.834121704101562,True,3.54,0.8181999325752258,0.0,False,True
T11_d709_b7_t12,T11,main,709,7,T11/day_709/block_7,12,2755,3129,2754,3129,375,35.00855255126953,True,7.5,0.6858758926391602,5.0,False,True
T11_d709_b7_t13,T11,main,709,7,T11/day_709/block_7,13,3130,3289,3129,3289,160,10.262964248657227,True,3.2,0.8861754536628723,0.0,False,True
T11_d709_b7_t14,T11,main,709,7,T11/day_709/block_7,14,3290,3520,3289,3520,231,44.131561279296875,True,4.62,0.6350057721138,3.0,False,True
T11_d709_b7_t15,T11,main,709,7,T11/day_709/block_7,15,3521,3662,3520,3662,142,12.636306762695312,True,2.84,0.9074339866638184,0.0,False,True
T11_d709_b7_t16,T11,main,709,7,T11/day_709/block_7,16,3663,3895,3662,3895,233,43.69773864746094,True,4.66,0.5883761644363403,4.0,False,True
T11_d709_b7_t17,T11,main,709,7,T11/day_709/block_7,17,3896,4041,3895,4041,146,28.61797332763672,True,2.92,0.8591799736022949,1.0,False,True
T11_d709_b7_t18,T11,main,709,7,T11/day_709/block_7,18,4042,4199,4041,4199,158,11.662055015563965,True,3.16,0.8420296311378479,0.0,False,True
T11_d709_b7_t19,T11,main,709,7,T11/day_709/block_7,19,4200,4452,4199,4452,253,35.853492736816406,True,5.06,0.51975017786026,4.0,False,True
T11_d709_b7_t20,T11,main,709,7,T11/day_709/block_7,20,4453,4707,4452,4707,255,44.674137115478516,True,5.1,0.5080502033233643,10.0,False,True
T11_d709_b7_t21,T11,main,709,7,T11/day_709/block_7,21,4708,4886,4707,4886,179,15.19601821899414,True,3.58,0.8950619101524353,0.0,False,True
T11_d709_b7_t22,T11,main,709,7,T11/day_709/block_7,22,4887,5250,4886,5250,364,56.68583679199219,True,7.28,0.5869916677474976,7.0,False,True
T11_d709_b7_t23,T11,main,709,7,T11/day_709/block_7,23,5251,5400,5250,5400,150,20.794368743896484,True,3.0,0.807603120803833,2.0,False,True
T11_d709_b7_t24,T11,main,709,7,T11/day_709/block_7,24,5401,5716,5400,5716,316,50.8907470703125,True,6.32,0.49315351247787476,9.0,False,True
T11_d709_b7_t25,T11,main,709,7,T11/day_709/block_7,25,5717,5879,5716,5879,163,8.146357536315918,True,3.26,0.9800496101379395,1.0,False,True
T11_d709_b7_t26,T11,main,709,7,T11/day_709/block_7,26,5880,6030,5879,6030,151,11.163774490356445,True,3.02,0.8964663147926331,0.0,False,True
T11_d709_b7_t27,T11,main,709,7,T11/day_709/block_7,27,6031,6349,6030,6349,319,52.62580871582031,True,6.38,0.538744330406189,5.0,False,True
T11_d709_b7_t28,T11,main,709,7,T11/day_709/block_7,28,6350,6520,6349,6520,171,13.669538497924805,True,3.42,0.94085294008255,0.0,False,True
T11_d709_b7_t29,T11,main,709,7,T11/day_709/block_7,29,6521,6787,6520,6787,267,44.61445617675781,True,5.34,0.5991092324256897,1.0,False,True
T11_d709_b7_t30,T11,main,709,7,T11/day_709/block_7,30,6788,6934,6787,6934,147,14.634112358093262,True,2.94,0.8843817710876465,1.0,False,True
T11_d709_b7_t31,T11,main,709,7,T11/day_709/block_7,31,6935,7111,6934,7111,177,13.953950881958008,True,3.54,0.8366395235061646,0.0,False,True
T11_d709_b7_t32,T11,main,709,7,T11/day_709/block_7,32,7112,7273,7111,7273,162,46.7425651550293,True,3.24,0.8144071102142334,1.0,False,True
T11_d709_b7_t33,T11,main,709,7,T11/day_709/block_7,33,7274,7425,7273,7425,152,13.844847679138184,True,3.04,0.9661695957183838,0.0,False,True
T11_d709_b7_t34,T11,main,709,7,T11/day_709/block_7,34,7426,7570,7425,7570,145,24.19451904296875,True,2.9,0.8849824070930481,1.0,False,True
T11_d709_b7_t35,T11,main,709,7,T11/day_709/block_7,35,7571,7858,7570,7858,288,50.442352294921875,True,5.76,0.5574733018875122,1.0,False,True
T11_d709_b7_t36,T11,main,709,7,T11/day_709/block_7,36,7859,8360,7858,8360,502,79.48578643798828,False,10.04,,6.0,False,True
T11_d709_b7_t37,T11,main,709,7,T11/day_709/block_7,37,8361,8569,8360,8569,209,15.421356201171875,True,4.18,0.8906621336936951,1.0,False,True
T11_d709_b7_t38,T11,main,709,7,T11/day_709/block_7,38,8570,8723,8569,8723,154,14.24848747253418,True,3.08,0.8694983124732971,0.0,False,True
T11_d709_b7_t39,T11,main,709,7,T11/day_709/block_7,39,8724,8908,8723,8908,185,17.720279693603516,True,3.7,0.7436745762825012,2.0,False,True
T11_d709_b7_t40,T11,main,709,7,T11/day_709/block_7,40,8909,9052,8908,9052,144,10.44691276550293,True,2.88,0.9035048484802246,0.0,False,True
T11_d709_b7_t41,T11,main,709,7,T11/day_709/block_7,41,9053,9270,9052,9270,218,26.477779388427734,True,4.36,0.8092132806777954,1.0,False,True
T11_d709_b7_t42,T11,main,709,7,T11/day_709/block_7,42,9271,9609,9270,9609,339,38.699913024902344,True,6.78,0.506978452205658,2.0,False,True
T11_d709_b7_t43,T11,main,709,7,T11/day_709/block_7,43,9610,9783,9609,9783,174,23.11118507385254,True,3.48,0.9138396382331848,1.0,False,True
T11_d709_b7_t44,T11,main,709,7,T11/day_709/block_7,44,9784,10284,9783,10284,501,62.7554931640625,False,10.02,,15.0,False,True
T11_d709_b7_t45,T11,main,709,7,T11/day_709/block_7,45,10285,10492,10284,10492,208,14.984695434570312,True,4.16,0.8710832595825195,1.0,False,True
T11_d709_b7_t46,T11,main,709,7,T11/day_709/block_7,46,10493,10654,10492,10654,162,7.45569372177124,True,3.24,0.8487646579742432,0.0,False,True
T11_d709_b7_t47,T11,main,709,7,T11/day_709/block_7,47,10655,10890,10654,10890,236,19.45281219482422,True,4.72,0.6605759263038635,5.0,False,True
T11_d709_b7_t48,T11,main,709,7,T11/day_709/block_7,48,10891,11019,10890,11019,129,12.529915809631348,True,2.58,0.9418385028839111,1.0,False,True
T11_d709_b7_t49,T11,main,709,7,T11/day_709/block_7,49,11020,11274,11019,11274,255,37.685890197753906,True,5.1,0.5364426374435425,3.0,False,True
T11_d709_b7_t50,T11,main,709,7,T11/day_709/block_7,50,11275,11776,11274,11776,502,119.146484375,False,10.04,,10.0,False,True
T11_d709_b7_t51,T11,main,709,7,T11/day_709/block_7,51,11777,11970,11776,11970,194,30.867700576782227,True,3.88,0.6310020685195923,1.0,False,True
